web-scraper-order,web-scraper-start-url,product-link,product-link-href,name,description,price,Main Image URL,Product Gallery Images,Product Gallery Images-src
VR Ready: Yes","$1,299.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-502-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-502-08.jpg""}]",""

"1720633966-33","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 13400F - GeForce RTX 4060 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR4 3200MHz - 1TB M.2 NVMe SSD - CA13400F4060","https://www.newegg.ca/abs-ca13400f4060-cyclone-aqua/p/N82E16883360500","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i5 13400F - GeForce RTX 4060 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR4 3200MHz - 1TB M.2 NVMe SSD - CA13400F4060","Operating System: Windows 11 Home
CPU: Intel Core i5 13400F 6 P-Core, 4 E-Core, 16-Thread Processor
GPU: MSI RTX 4060 Ventus 2X with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: MSI B660M-A Wifi Motherboard
RAM: TeamGroup T-Create Classic 32GB DDR4 3200 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: ABS RGB Air Cooler
PSU: ABS 650W 80+ Gold
Case: ABS Cyclone mATX Gaming Case Obsidian Black
Dimension: 200mm * 415mm * 320.5mm
Wi-Fi: Wi-Fi 6E
Bluetooth: Bluetooth 5.3
VR Ready: Yes","$1,249.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-500-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-500-09.jpg""}]",""

"1720633969-34","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","SEJISHI Gaming PC Computer AMD Ryzen 5 5600G 3.9GHz to 4.4GHz, Vega Graphics 7,16GB(8G*2) DDR4 3200MHz,NVME M.2 512GB SSD,  Win 11 Ready, Gamer Desktop Computer (R5 5600G | AMD Vega7)","https://www.newegg.ca/p/3D5-005D-00001?Item=9SIBGVBK5J5677&cm_sp=SP-_-2584521-_-Pers_SubCategorySponsoredProduct-_-4-_-9SIBGVBK5J5677-_-3742-_--_-6","SEJISHI Gaming PC Computer AMD Ryzen 5 5600G 3.9GHz to 4.4GHz, Vega Graphics 7,16GB(8G*2) DDR4 3200MHz,NVME M.2 512GB SSD,  Win 11 Ready, Gamer Desktop Computer (R5 5600G | AMD Vega7)","Ryzen 5 5600G 3.9GHz  6C 12thAMD Radeon Vega Graphics 7 16GB DDR4 3200MHz 512GB NVME SSDWindows 11RGB Fans400W + Power Supply","$869.00","https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PDD3UD2.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PDD3UD2.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PFX2J5E.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PDCV326.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PEG6A63.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PEG1IF8.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PDDIR73.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2306290PDCQB3D.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PDD3UD2.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PFX2J5E.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PDCV326.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PEG6A63.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PEG1IF8.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PDDIR73.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2306290PDCQB3D.jpg""}]",""

"1720633971-35","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Skytech Azure 2 Gaming PC Desktop - Intel Core i9 12900K 3.2 GHz, NVIDIA RTX 4070, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 750W GOLD PSU, 360mm AIO, Wi-Fi, Windows 11 Home 64-bit","https://www.newegg.ca/skytech-st-azure2-0692-b-ne/p/N82E16883289339","Skytech Azure 2 Gaming PC Desktop - Intel Core i9 12900K 3.2 GHz, NVIDIA RTX 4070, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 750W GOLD PSU, 360mm AIO, Wi-Fi, Windows 11 Home 64-bit","Intel Core i9 12900K 3.2GHz (5.2GHz Max Boost) CPU Processor | 1TB NVMe SSD - Up to 30x Faster Than Traditional HDD | 360mm AIO
NVIDIA GeForce RTX 4070 12GB GDDR6X Graphics Card (Brand may vary) | 16GB DDR4 RAM 3200 Gaming Memory with Heat Spreader | Windows 11 Home 64-bit
802.11ac | No Bloatware | Graphic output options include 1 x HDMI, and 1 x Display Port Guaranteed, Additional Ports may vary | USB Ports Including 2.0, 3.0, and 3.2 Gen1 Ports | HD Audio and Mic | Free Gaming Keyboard and Mouse
4 x RGB RING Fans for Maximum Air Flow | Skytech Azure 2 Gaming Case with Tempered Glass, Black","$1,899.97","https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-06.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-339-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-339-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-10.jpg""}]",""

"1720633974-36","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Aeolian-M Aqua High Performance Gaming PC – Intel i5 13400F - GeForce RTX 4060 - 16GB DDR4 3200MHz - 1TB M.2 NVMe SSD – AAMA134004060-1","https://www.newegg.ca/p/N82E16883361009","ABS Aeolian-M Aqua High Performance Gaming PC – Intel i5 13400F - GeForce RTX 4060 - 16GB DDR4 3200MHz - 1TB M.2 NVMe SSD – AAMA134004060-1","Operating System: Windows 11 Home
CPU: Intel Core i5 13400F 2.5GHz (4.6GHz Turbo Boost Max) 6 P-Core, 4 E-Core, 16-Thread
GPU: ASUS RTX 4060 8G GDDR6
Motherboard: ASUS Prime B660M-A AC DDR4	
RAM: Teamgroup T-Create 16GB 3200MHz (2x8GB) 
SSD: Kingston 1TB NVMe SSD
CPU Cooler: RGB Air cooler
PSU: Thermaltake 600W 80+ Gold
Case: ABS Aeolion-M Black
WiFi: Yes
Bluetooth: Yes
VR Ready: Yes","$1,099.97","https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-361-009-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-361-009-08.jpg""}]",""

"1720633976-37","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","SEJISHI(R7 5700X+RTX 4060) Gaming PC AMD Ryzen 7 5700X 3.4GHz to 4.6GHZ, NVIDIA GeForce RTX4060,32GB(16G*2)DDR4 3200MHz,M.2 1TB SSD,600W psu,Win 11 Ready, Gaming Desktop computer","https://www.newegg.ca/p/3D5-005D-00021?Item=9SIBGVBKBZ9616&cm_sp=SP-_-2584521-_-Pers_SubCategorySponsoredProduct-_-4-_-9SIBGVBKBZ9616-_-3742-_--_-3","SEJISHI(R7 5700X+RTX 4060) Gaming PC AMD Ryzen 7 5700X 3.4GHz to 4.6GHZ, NVIDIA GeForce RTX4060,32GB(16G*2)DDR4 3200MHz,M.2 1TB SSD,600W psu,Win 11 Ready, Gaming Desktop computer","CPU: Ryzen 7 5700X 3.4GHz (4.6GHz Turbo) 8-Core 16-ThreadGPU: NVIDIA GeForce RTX 4060RAM: 32GB DDR4 3200MHzSSD: 1TB M.2 SSDCPU Cooler: air coolingCase fan: RGB FANSPSU: 600WWiFi: YesPurchase Note: Dear customers, If you encounter any issue with installing the graphics card or with system activation, hardware defects or shipping damage, please contact us through Newegg Seller Messages and well be happy to help.","$1,350.00","https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQ0V222.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2404250EQ0V222.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2404250EQ6GJ51.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2404250EQDRPBD.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2404250EQIB7FD.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2404250EQLFWFF.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQ0V222.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQ6GJ51.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQDRPBD.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQIB7FD.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2404250EQLFWFF.jpg""}]",""

"1720633979-38","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Kaze Aqua Gaming PC – Windows 11 – Intel i7 14700KF – GeForce RTX 4070 TI Super – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – KA14700F4070TIS","https://www.newegg.ca/p/N82E16883360508","ABS Kaze Aqua Gaming PC – Windows 11 – Intel i7 14700KF – GeForce RTX 4070 TI Super – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – KA14700F4070TIS","Operating System: Windows 11 Home
CPU: Intel Core i7 14700KF 8 P-Core, 12 E-Core, 28-Thread Processor
GPU: Gigabyte RTX 4070 Ti Super Windforce with support for DLSS 3 - AI-Powered Performance 
Motherboard: Gigabyte B760 DS3H DDR5 Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: EKWB 360MM AIO Liquid Cooler
PSU: Compucase 750W 80+ Gold PSU
Case: ABS Kaze ATX Gaming Case Obsidian Black
Dimension: 225*480*410mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$3,199.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-508-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-508-08.jpg""}]",""

"1720633981-39","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i7 13700F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA13700F4060TI","https://www.newegg.ca/abs-za13700f4060ti-cyclone-aqua/p/N82E16883360485","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i7 13700F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA13700F4060TI","Operating System: Windows 11 Home
CPU: Intel Core i7 13700F 8 P-Core, 8 E-Core, 24-Thread Processor
GPU: Gigabyte GeForce RTX 4060 Ti Windforce OC 8G with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: Gigabyte B760M-C DDR5
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: ABS RGB Air Cooler
PSU: ABS Cyclops 650W 80+ Gold
Case: ABS Cyclone mATX Gaming Case Obsidian Black
Dimension: 7.87"" x 16.34"" x 12.62""
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$1,699.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-485-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-485-08.jpg""}]",""

